ln_uwe,ln_ahe,age,gender,race,years_ed
6.288716,2.599837,46,2,1,12
6.175387,2.486508,25,1,1,16
6.134565,2.445686,44,2,1,18
6.999563,3.08754,46,1,1,16
5.5884,1.899521,26,2,1,6
4.422849,2.120264,35,2,1,12
5.699156,2.703424,31,2,1,9
5.828946,2.140066,37,2,2,12
4.89784,1.678964,27,1,1,13
5.521461,1.832582,29,2,1,16
5.952244,2.956511,32,2,1,16
5.843656,2.154776,32,2,2,12
4.565949,2.081043,45,1,2,11
6.763174,2.891973,32,1,2,13
5.900202,2.211322,42,1,1,16
5.010635,1.609438,26,1,1,13
6.175387,2.486508,33,2,1,18
6.175387,2.486508,48,2,1,12
6.069814,2.380934,39,2,1,14
7.009201,2.914856,38,1,1,16
7.561672,3.649649,41,1,1,18
7.091678,3.084345,43,1,1,12
6.259728,2.570849,45,2,1,12
5.722132,2.033252,47,1,1,9
5.259097,1.857899,44,2,1,18
6.155185,2.06084,38,1,1,18
6.241175,2.552296,48,1,1,14
6.620073,2.982487,38,2,1,13
7.561672,3.649649,42,1,1,16
7.561672,3.872792,46,1,1,20
6.717711,2.846511,32,1,1,16
6.269096,3.091043,32,2,1,13
6.945496,3.033473,49,1,1,18
5.772775,2.371578,29,2,1,16
6.645391,2.733368,29,2,1,15
7.338538,3.649659,41,1,1,16
6.214608,2.525729,46,1,2,12
4.748271,1.752539,30,2,1,16
5.298317,2.302585,26,1,1,18
6.371612,4.069027,36,2,2,16
6.97082,2.876476,45,2,1,16
5.821566,2.014903,42,1,1,12
5.952244,2.263364,34,2,1,16
2.833213,1.446919,50,2,1,18
6.21906,2.307037,46,2,1,18
6.511859,2.82298,45,1,5,16
5.441418,2.040221,33,2,1,12
6.422247,2.733368,32,2,2,13
6.134565,2.445686,40,1,2,12
5.957232,2.268352,29,1,1,11
6.707085,3.018205,44,2,1,18
6.422247,2.510224,36,1,1,16
6.594098,2.682075,47,2,1,16
6.763174,2.588787,32,1,1,16
5.354407,2.135531,41,2,1,13
5.452468,2.233592,47,2,1,16
6.645391,3.244194,35,2,1,13
6.001034,2.312155,42,1,1,12
4.382027,1.386294,33,2,1,11
5.932466,2.243587,27,2,1,16
6.288716,2.599837,29,1,1,11
6.887553,2.97553,30,1,4,12
4.214972,0.7492366,36,2,2,10
6.763174,3.074295,49,1,1,12
5.7291,2.040221,29,2,4,12
4.482568,1.263692,35,2,4,12
4.471639,1.293585,32,2,1,12
5.899898,2.028696,26,1,1,18
6.252348,2.563469,48,2,1,12
6.288716,3.110662,40,2,1,15
6.175387,2.486508,30,1,1,14
6.175387,2.486508,35,2,1,18
6.740701,2.91206,46,1,1,12
5.833241,2.501036,35,2,1,16
7.338538,3.531876,43,1,1,20
4.748271,1.752539,36,2,1,16
6.263398,2.574519,35,1,1,16
5.952244,2.263364,40,2,1,12
6.092006,2.403126,45,2,1,12
5.354407,1.665527,48,1,1,11
5.521461,1.832582,41,2,1,12
5.846883,2.158004,27,2,1,12
5.7291,2.040221,26,2,1,13
6.214608,2.302585,43,1,1,13
6.620073,2.931194,45,1,1,12
3.83198,0.1943941,37,2,1,16
5.525896,2.124698,49,2,1,16
6.645391,2.956511,43,2,4,16
6.963845,3.274965,44,1,4,22
5.846883,2.158004,42,1,1,12
5.664562,1.975682,44,2,1,12
6.763174,3.074295,46,1,1,16
6.175387,2.56447,44,2,1,12
5.325716,1.85998,43,2,1,12
6.868535,3.179655,39,2,1,13
4.248495,1.609438,45,2,1,12
5.7291,2.145581,26,2,1,12
6.524763,2.61274,27,1,1,16
6.806659,3.11778,48,1,1,12
5.846883,2.158004,48,2,1,12
6.594098,2.905218,25,1,1,13
5.857933,2.169054,42,1,1,12
6.907755,2.995732,29,1,1,16
5.789725,1.54123,41,1,1,18
4.422849,1.783791,31,2,1,12
5.90095,1.893617,36,1,1,18
6.543112,2.987764,33,2,1,16
6.357709,2.668829,38,1,1,18
6.882438,2.875104,28,1,1,12
6.594098,2.787435,49,2,1,18
5.354407,1.260062,30,1,1,18
6.252348,2.563469,30,2,1,13
5.991465,2.302585,32,2,1,16
5.9062,1.811855,30,1,1,12
6.306416,2.394393,41,2,1,15
5.883251,3.244194,40,2,1,15
7.060806,3.371927,45,1,1,22
5.716205,2.027326,26,1,1,12
6.402459,2.791541,41,2,1,16
6.357709,1.975682,49,2,1,16
6.453019,2.76414,42,1,1,18
5.549899,1.861019,50,2,1,11
6.032287,4.422849,35,2,1,13
6.511859,2.82298,47,1,1,12
6.047554,2.358675,30,1,1,12
6.357709,2.668829,40,1,1,16
6.422247,2.510224,30,1,1,14
6.113512,2.106179,32,1,1,12
7.115395,3.426515,44,1,1,18
5.952244,2.733368,27,2,1,14
6.54003,2.628007,41,1,1,16
5.153736,1.752539,39,2,1,16
6.029205,2.077961,26,2,1,10
6.001034,2.312155,38,2,1,4
5.789725,2.100845,32,2,1,16
5.926926,2.371578,44,2,1,16
4.419767,1.087562,43,1,1,16
6.183355,2.089011,45,2,1,12
6.252348,2.563469,26,2,1,18
6.632964,2.944085,31,1,1,14
5.198945,2.203213,45,2,1,18
5.759872,2.070992,40,2,1,12
5.521461,1.883875,33,2,1,12
6.047554,2.263364,31,2,1,16
5.430807,1.875458,29,1,1,10
6.357709,2.668829,42,1,1,18
5.68398,1.9951,43,2,1,16
4.535016,1.539284,36,2,1,16
5.259097,2.040221,38,1,1,12
6.694181,3.056595,36,2,1,12
6.309918,2.621039,46,2,1,14
5.7291,1.922438,37,2,1,12
5.354407,1.442384,36,1,1,11.5
6.214608,2.525729,25,1,1,12
6.092006,2.354336,29,2,1,12
7.130899,3.218876,44,1,1,16
5.952244,2.263364,27,1,1,12
5.991465,2.302585,29,1,4,12
5.926926,2.238047,28,2,1,12
5.902385,2.213506,45,2,1,18
5.429346,1.791759,28,2,2,12
6.214608,2.207275,50,1,5,12
5.963294,1.955961,31,1,1,11
6.134565,2.445686,45,2,1,13
6.214608,2.525729,34,1,1,13
4.60517,1.021651,42,2,1,9
5.91137,2.22249,44,1,1,12
5.809143,2.120264,37,2,1,13
6.684612,2.995732,47,2,1,14
6.357709,2.668829,43,2,1,12
6.241175,3.022299,48,2,1,13
5.857933,2.169054,33,2,1,15
5.426151,1.737271,27,2,1,12
5.441418,1.752539,44,2,1,12
6.252348,2.614762,48,2,1,12
5.153736,1.975682,27,2,1,12
6.963845,3.157182,41,1,1,18
5.379365,1.508165,32,2,4,9
6.907755,3.218876,35,2,1,18
4.683132,1.505078,45,2,1,16
5.358399,1.669519,44,1,1,11
6.134565,2.222542,28,1,1,13
5.393628,1.704748,39,1,1,14
6.390918,3.395186,45,2,1,16
6.694181,3.005302,28,1,2,15
4.166665,0.4777858,25,1,1,12
6.468057,2.460724,30,1,1,16
6.175387,2.486508,33,2,1,18
6.205335,2.649987,37,2,1,13
5.441418,1.752539,39,1,1,12
6.54003,2.851151,49,1,1,13
6.001034,2.312155,27,1,1,12
3.912023,2.302585,44,2,1,11
7.205007,3.110662,32,1,1,18
6.502386,2.590363,48,1,1,12
6.827713,3.02105,49,1,1,18
6.963845,3.274965,40,1,4,18
6.981863,3.344277,38,2,1,14
6.848332,2.897088,36,1,1,12
6.511859,2.82298,47,1,1,11
6.60717,3.051822,48,2,1,15
4.674163,1.272966,27,2,1,13
5.560682,2.564949,50,2,1,13
6.306416,2.617536,35,1,1,14
6.496021,2.807141,44,2,1,16
5.846883,2.158004,39,2,1,16
6.453019,2.646357,35,1,1,13
6.092006,2.285343,37,2,1,12
5.075174,1.856298,33,2,1,16
5.809143,2.071473,42,1,1,8
5.298317,1.609438,35,1,1,9
6.092006,2.403126,31,1,1,12
5.259097,1.703749,47,2,1,14
5.846883,2.158004,49,1,1,11
6.214608,2.525729,27,2,1,12
7.561672,3.179645,34,1,1,18
6.052089,2.245427,35,1,1,14
6.54003,2.851151,26,1,1,12
6.594098,2.905218,42,1,1,12
6.56743,2.87855,42,1,1,18
5.035953,1.347074,33,2,1,6
6.154504,2.347842,49,2,1,12
6.288716,2.65113,47,1,1,15
3.912023,1.609438,27,1,1,16
3.649659,0.0943107,26,2,1,16
5.896154,2.089492,50,2,1,18
5.36731,1.678431,34,1,1,11.5
5.664562,1.975682,35,1,4,12
5.846439,2.039776,30,1,1,13
4.736198,0.9749984,45,2,1,12
6.288716,2.482054,43,1,1,12
3.506558,1.89712,25,2,1,16
4.902421,1.501224,41,2,1,12
6.645391,3.034473,28,2,1,16
6.001034,2.312155,31,1,1,12
6.694181,3.005302,35,2,1,16
6.263398,2.574519,36,1,1,14
6.040255,2.351375,31,1,1,12
5.298317,1.609438,29,2,1,9
6.06526,2.37638,28,1,1,15
5.393628,1.704748,30,2,1,18
5.654992,2.158485,44,2,1,12
5.744605,1.65026,25,1,4,4
6.175387,2.537801,42,1,1,12
6.288716,2.599837,29,1,1,10
6.926804,3.055603,31,1,1,15
6.357709,2.445686,29,1,1,14
5.664562,2.109214,41,1,1,15
6.147399,2.45852,29,2,1,16
6.55786,2.868981,34,2,1,16
6.18554,2.49666,30,1,1,16
6.763174,3.074295,34,1,1,18
6.175387,2.486508,30,1,1,13
5.551175,2.555443,29,2,1,14
6.357709,2.668829,44,1,1,12
6.001034,2.194371,40,1,1,12
6.422247,2.615585,31,2,1,12
5.789725,2.793993,44,2,1,18
7.050856,3.361977,46,1,1,16
6.645391,2.956511,45,2,1,12
5.90095,1.988927,49,1,1,15
4.748271,1.752539,27,1,1,16
6.511859,2.82298,36,1,1,12
6.252348,2.563469,46,2,1,16
6.419117,2.730238,41,1,1,12
5.703783,2.014903,26,1,1,12
5.759872,2.070992,35,2,1,12
5.938145,2.249265,30,1,1,8
5.298317,1.609438,35,2,1,11.5
7.279319,3.367296,41,1,1,18
5.744605,2.189256,30,2,1,13
6.580853,2.891973,37,2,1,18
7.338538,3.090043,43,1,1,16
5.379099,1.467076,34,2,1,16
6.694181,3.005302,31,1,1,16
6.357709,2.551046,45,1,1,13
4.60517,1.203973,25,2,1,13
5.298317,1.89712,33,1,1,11
5.846883,2.158004,25,1,1,10
6.214608,2.302585,48,2,1,16
5.299567,1.833831,34,1,1,12
6.214608,2.525729,50,2,1,12
6.524763,2.61274,28,1,1,16
6.999563,3.310683,36,2,1,13
5.207803,1.806606,45,2,1,12
3.401197,2.014903,48,2,1,12
5.703783,2.014903,34,1,1,11
6.214608,2.525729,49,1,1,12
5.789725,2.100845,46,2,1,12
6.422247,2.733368,40,1,2,15
5.952244,2.263364,47,1,1,8
6.001034,2.312155,42,2,1,8
6.214608,2.525729,48,2,1,12
5.687757,2.797385,35,2,1,15
6.134565,2.445686,27,1,1,12
6.422247,2.733368,42,1,1,12
6.453019,2.646357,49,1,1,12
5.259097,1.570217,26,2,1,12
7.130899,3.324236,42,1,1,12
6.763174,2.851151,26,2,1,16
6.868535,3.061872,40,1,1,16
6.963845,3.408497,42,2,1,16
6.581706,2.487361,37,1,2,12
6.907755,3.352407,32,1,1,16
6.306416,2.668829,29,2,1,16
6.302901,2.614021,38,1,1,12
6.868535,2.861201,50,2,1,16
6.439596,2.750717,33,2,1,16
6.252348,2.340325,49,2,1,18
6.562915,2.874035,45,1,1,12
7.561672,3.554338,44,1,1,18
6.233656,2.544777,36,1,1,12
6.047554,3.051822,27,2,1,13
5.952244,2.263364,35,1,1,12
6.390499,2.701619,42,1,1,13
6.56743,2.473085,32,1,1,12
5.921784,2.232905,38,1,1,18
5.381699,2.162823,38,2,1,12
3.401197,1.609438,50,2,1,12
6.252348,2.563469,47,1,2,16
7.165672,3.253649,43,1,1,18
5.010635,2.014903,44,2,1,16
6.949193,3.14253,43,2,1,16
6.288716,2.599837,28,1,1,13
6.357709,2.668829,30,1,1,12
6.56743,2.560096,36,1,1,18
6.373713,2.684834,47,2,1,13
6.511859,2.82298,33,1,1,12
6.153984,2.465104,35,1,1,12
6.868535,3.061872,40,1,1,15
6.60717,2.778528,35,1,1,12
6.39693,2.70805,36,1,1,15
6.357709,2.891973,34,2,1,16
6.594098,2.956511,27,2,1,16
5.628071,2.072723,31,2,1,12
6.047554,2.358675,34,2,1,14
6.174747,2.485868,46,1,2,15
6.288716,2.599837,47,2,2,15
6.134565,2.579217,28,1,1,12
7.274,3.361977,38,1,1,18
6.468389,2.779509,35,2,1,16
7.061906,3.373027,37,1,1,12
5.035953,2.040221,37,2,1,12
5.940171,2.329253,49,2,1,16
5.010635,1.544899,26,2,1,12
6.868535,3.179655,33,2,1,18
3.679911,1.377326,38,2,1,12
6.270698,2.65978,28,1,1,12
5.555639,1.86676,30,2,1,12
6.390499,2.701619,32,1,4,12
6.422247,2.684578,29,2,4,16
5.521461,1.609438,39,1,4,16
4.158883,1.856298,31,2,4,16
5.278115,1.589235,30,1,4,12
6.323807,2.634928,32,2,1,12
6.323807,2.634928,34,2,1,12
6.926804,3.237924,34,1,1,18
5.7291,2.040221,28,2,1,9
6.390499,2.701619,31,2,1,16
4.961845,2.071473,33,2,1,13
6.717711,2.956511,35,1,1,18
6.422247,2.81133,46,2,2,14
4.764801,1.075921,42,2,2,10
5.789725,2.100845,40,1,1,14
6.806659,3.11778,32,2,1,18
6.214608,2.525729,33,1,2,12
5.664562,2.198826,32,2,2,16
5.952244,2.263364,35,1,1,12
5.32079,1.631911,29,2,1,12
6.109248,2.420368,28,1,1,12
6.848332,3.159452,49,1,1,18
6.620073,2.931194,42,1,1,16
5.846883,2.158004,30,1,1,12
6.001034,2.312155,47,2,1,12
5.203007,2.258568,26,2,1,12
6.357709,2.551046,44,2,1,12
6.377512,2.688632,32,1,1,18
6.357709,2.668829,48,2,1,13
6.422247,2.733368,33,1,1,18
6.288716,3.110662,32,2,1,14
7.130899,3.442019,32,1,1,16
6.155185,2.370995,46,1,1,16
5.985766,2.296887,25,2,1,16
6.047554,2.358675,27,2,1,12
6.511859,2.599837,30,1,1,12
6.175387,2.486508,28,2,1,12
6.645391,2.956511,26,1,1,18
6.511859,2.599837,26,1,1,16
5.442212,1.945704,38,2,1,12
6.340902,2.652022,40,2,1,13
6.694181,3.005302,46,2,1,12
7.274,3.361977,43,1,1,22
7.274,3.58512,44,2,1,18
6.306416,2.499753,35,1,1,18
6.214608,2.525729,28,1,1,16
6.868535,3.061872,29,1,1,16
7.083646,3.171623,37,1,1,16
6.578182,2.967264,29,1,1,16
6.868535,3.179655,44,1,1,18
6.594098,2.905218,44,2,1,16
6.806659,3.11778,34,1,1,18
5.952244,2.733368,45,1,1,16
6.288716,2.482054,26,1,1,16
5.205168,1.398506,36,2,1,13
5.354407,2.135531,39,2,1,16
5.846883,1.752539,36,2,1,18
3.401197,-0.4054651,43,1,1,12
6.511859,2.874274,38,2,1,13
6.019903,2.331023,37,2,1,16
7.375352,3.525205,45,1,1,16
6.827713,3.02105,25,1,1,11.5
6.45577,2.766891,37,2,1,18
6.511859,2.417515,33,1,1,16
6.56743,2.655406,36,1,1,12
4.553877,2.251292,38,2,1,12
5.991465,2.525729,36,2,1,12
6.020452,2.331573,45,2,1,12
6.511859,2.82298,34,1,1,13
6.488737,2.877819,47,1,1,13
3.912023,0,30,1,2,13
5.952244,2.396896,29,1,1,13
7.149947,4.66504,49,2,1,10
5.991465,2.302585,36,1,1,12
5.339139,2.343407,34,2,1,11
6.04878,2.359901,31,2,1,14
6.134565,2.445686,40,2,1,13
5.846883,2.158004,29,2,1,12
6.022236,2.333357,36,2,1,15
6.390499,2.583836,34,1,1,12
3.426515,-0.2623643,44,2,1,13
6.214608,2.525729,32,1,1,12
5.557348,1.868468,25,1,1,13
6.496891,2.489558,42,1,1,12
6.092006,2.179983,29,1,1,13
5.521461,2.120264,50,2,1,12
3.920873,0.7019968,36,2,1,13
5.661223,1.972343,28,2,1,12
6.357709,2.668829,45,1,1,13
5.164786,1.609438,42,2,1,14
6.140796,2.451916,31,2,1,18
5.863413,2.174533,41,2,1,13
5.491139,1.579116,28,1,1,9
5.298317,1.609438,30,2,1,16
6.214608,2.525729,30,2,1,13
6.134565,2.445686,28,2,1,12
5.134327,1.445447,47,2,4,8
5.664562,1.857899,25,1,1,12
6.656441,2.967561,39,1,1,12
6.167355,2.478476,45,1,1,13
6.214608,2.525729,38,1,1,20
5.559201,2.093465,26,2,1,13
5.846883,2.158004,30,2,1,13
6.407979,2.7191,43,1,1,9
4.722953,1.034074,44,2,3,13
5.890368,2.201489,35,2,1,14
6.437752,2.748872,50,2,1,18
5.637533,1.948654,46,2,1,16
6.070027,2.263364,25,2,1,14
6.357709,2.668829,45,1,1,12
5.259097,1.857899,34,1,1,12
6.009305,2.320425,40,2,1,12
4.892852,1.203973,36,1,1,9
4.525127,0.9416085,34,2,1,12
6.288716,2.677798,50,2,1,13
6.39693,2.70805,41,1,1,14
6.422247,2.327903,33,1,1,16
6.645391,2.838728,40,1,1,16
6.907755,2.995732,40,2,1,16
6.214608,2.525729,43,1,1,11
5.846883,1.598388,34,1,1,12
6.042998,2.354119,37,1,1,12
3.912023,2.525729,44,2,1,16
5.890368,2.226807,49,2,1,12
3.744969,0.7492366,49,1,1,10
6.482872,2.570849,33,1,1,12
4.867535,1.776492,31,2,2,12
5.521461,1.832582,27,1,1,12
5.035953,1.425035,36,2,4,16
5.50931,1.414966,38,1,1,16
5.298317,2.302585,38,2,1,12
5.331417,1.693831,33,1,1,13
6.907755,3.324236,44,1,1,16
6.802395,3.218876,41,2,1,16
6.214608,2.525729,49,1,1,16
6.357709,2.668829,45,2,1,16
5.654992,1.966113,32,1,1,12
6.134565,2.445686,44,1,1,8
5.926926,2.631089,41,2,1,12
5.441418,1.752539,50,2,1,12
6.620073,2.813411,30,1,1,12
6.357709,2.668829,37,2,1,13
6.963845,3.051822,45,1,2,13
6.894332,2.886999,34,1,1,13
4.933674,1.937942,31,2,2,12
6.708366,3.124847,43,2,1,13
6.963845,3.051822,34,1,1,16
6.785153,3.096273,30,1,1,18
6.092006,2.403126,45,2,1,15
5.952244,2.396896,26,2,1,16
5.441418,1.347074,28,1,1,12
7.083646,3.394767,48,1,1,13
6.388961,2.700082,47,1,1,13
6.963845,3.157182,42,1,1,13
6.907755,3.036554,40,1,2,14
6.047554,2.358675,40,2,2,12
5.652489,1.96361,42,1,1,11
6.645391,2.838728,44,1,1,18
5.566581,1.877702,25,2,1,13
6.17138,2.4825,27,1,1,12
6.731569,3.042689,34,1,1,13
6.134565,2.445686,35,1,1,12
6.556778,2.94586,49,2,1,13
6.092006,1.997661,32,1,1,13
5.952244,2.263364,31,2,2,13
7.542703,3.63068,41,1,1,15
6.160321,2.471442,43,2,1,18
6.175387,2.486508,47,1,1,12
6.645391,2.733368,44,1,1,12
6.234411,2.322388,37,2,1,13
4.748271,1.975682,29,2,1,18
6.092006,2.62627,27,2,1,15
4.722953,1.504077,35,2,1,10
6.511859,2.599837,31,1,1,18
5.238894,1.550014,28,1,1,12
7.445148,3.533125,49,1,1,18
5.634789,2.862201,40,2,1,20
6.175387,2.263364,27,1,1,12
6.511859,2.82298,35,1,1,13
6.511859,2.599837,37,1,1,13
6.288716,2.599837,30,1,1,16
5.703783,2.014903,27,1,1,16
7.274,3.179655,48,2,1,20
5.441418,2.040221,38,2,1,14
6.645391,2.956511,47,1,1,12
6.888337,3.199458,46,1,1,13
6.520763,2.736573,43,1,1,13
5.44914,1.760261,32,2,1,14
5.90095,2.212071,45,1,1,12
6.482872,2.793993,38,1,1,9
5.846883,2.350376,30,2,1,13
5.387929,1.69905,28,2,1,6
6.531278,2.842398,46,2,1,16
5.259097,1.347074,45,2,1,10
6.740701,3.051822,43,2,1,18
6.109248,2.420368,41,1,1,12
6.945496,3.256616,39,1,1,16
6.422247,2.414914,38,1,1,13
7.050856,3.289656,44,1,1,14
6.645391,2.956511,43,1,1,18
6.659294,2.970414,36,2,1,16
6.54003,2.532697,32,2,1,16
6.357709,2.668829,25,1,1,12
5.980993,2.292114,35,2,2,16
6.645391,2.956511,30,2,1,14
7.083646,3.394767,36,1,1,18
6.047554,2.358675,25,2,1,16
5.967367,2.278487,33,1,1,13
4.682131,1.791759,28,2,1,15
7.399163,3.710283,48,1,1,16
4.930593,1.711717,48,2,1,13
5.521461,2.120264,31,2,1,11
6.963845,3.157182,40,1,1,18
7.287245,3.480582,39,1,1,12
6.016157,2.327278,38,2,1,13
7.016954,2.92261,47,1,1,22
5.441418,2.222542,48,2,1,18
6.453019,2.540996,25,2,1,16
7.161204,3.472325,35,1,1,13
5.697351,2.008472,42,1,2,12
5.337538,2.341806,39,2,1,12
6.511859,2.82298,46,1,1,12
6.684612,2.995732,42,1,1,12
5.703783,2.014903,26,1,1,12
7.338538,3.649659,41,1,1,16
4.174387,1.178655,37,2,1,12
6.450997,2.538974,27,1,1,12
6.306416,2.617536,27,1,1,12
7.146166,3.457287,33,2,1,18
6.453019,2.76414,33,1,1,15
5.521461,1.714798,36,1,1,16
6.092006,2.403126,28,2,1,16
5.886104,2.197225,33,1,3,12
6.406499,2.232112,33,1,1,12
6.092006,2.179983,31,1,1,12
6.422247,2.510224,37,1,1,15
6.659047,2.970168,39,1,1,16
5.991465,2.302585,25,1,1,18
4.902421,1.095759,32,2,1,12
6.288716,2.599837,25,2,1,16
5.952244,2.263364,37,1,1,12
5.7291,2.040221,35,2,1,12
5.846883,2.158004,32,2,1,12
6.127597,2.033252,50,2,1,12
6.357709,2.668829,41,1,1,13
5.398859,1.761272,48,1,4,12
5.789725,2.100845,38,2,4,12
7.561672,3.872792,35,1,4,12
5.952244,2.263364,49,1,2,11
5.912327,2.223448,35,1,2,13
6.172383,2.483503,25,2,1,16
4.812184,1.123305,29,2,2,9
5.30231,1.61343,30,1,1,16
5.521461,2.302585,26,2,2,12
5.348297,1.659418,30,2,2,13
5.259097,1.570217,38,2,2,12
6.55108,2.862201,46,2,2,15
6.868535,3.179655,50,1,1,18
5.98635,2.29747,31,2,1,12
5.035953,1.347074,43,2,1,9
5.555862,2.847812,35,1,1,18
5.521461,2.631089,26,2,1,20
4.026402,0.3375221,49,2,2,12
6.422247,2.866899,26,2,1,16
6.763174,3.074295,40,1,2,12
6.252348,2.563469,39,2,2,9
6.252348,2.563469,28,1,1,12
6.963845,3.157182,46,2,1,18
6.827713,3.138833,48,2,1,18
5.63066,1.941781,40,1,4,12
7.274,3.179655,36,1,1,13
7.561672,3.649649,47,1,1,18
7.561672,3.649649,40,1,1,18
6.175387,2.620039,50,2,1,13
7.399163,3.304818,39,1,1,16
7.561672,3.711524,41,2,1,18
7.205007,3.292984,32,2,1,22
6.511859,2.956511,27,1,1,14
6.694181,3.005302,28,1,1,16
5.259097,1.570217,28,1,1,13
5.925283,1.676788,30,2,2,16
5.153736,1.464857,26,2,1,16
6.047554,2.358675,50,2,4,12
6.151095,2.462215,46,1,1,13
5.90095,2.212071,42,1,1,12
5.831616,2.19403,49,2,1,12
6.390499,2.701619,49,1,1,8
6.620073,2.882404,34,1,1,12
5.991465,2.302585,41,2,1,12
6.175387,2.437718,46,1,4,12
5.747677,2.058797,41,1,1,4
6.594098,2.905218,46,1,1,11
5.441418,1.752539,32,1,1,12
6.121986,2.315324,28,1,2,16
6.963845,3.051822,27,1,1,16
7.161204,3.472325,50,1,1,18
7.561672,3.467327,34,1,4,18
6.645391,2.733368,40,1,1,16
6.553824,2.998476,37,1,1,16
5.190104,1.501224,40,1,1,8
5.809143,2.120264,30,1,1,4
6.001034,2.363448,47,2,1,12
5.480639,1.791759,50,2,2,12
10.59663,7.041286,33,1,1,16
7.050856,3.138833,33,1,2,16
6.497471,2.808591,39,1,1,18
6.763174,3.074295,34,2,1,15
6.357709,2.620039,47,1,1,13
6.507852,2.500518,30,1,2,13
7.2409,3.55202,49,1,1,11.5
5.875363,2.186483,49,2,1,15
6.252348,2.563469,46,1,1,15
6.047554,2.135531,49,1,2,10
6.517558,2.710895,29,2,1,18
5.54445,1.855571,33,2,2,12
5.595569,1.906689,38,2,1,12
5.494432,1.623231,44,1,2,12
6.214608,2.65926,45,2,2,16
2.833213,0.1251631,41,1,1,11
7.050856,3.138833,49,1,1,12
6.368759,2.679879,35,1,1,6
6.57655,2.887671,33,2,2,16
7.130899,3.218876,44,1,2,16
6.357709,2.668829,48,1,1,12
6.357709,2.802361,42,2,2,12
4.342806,0.6539265,43,2,1,12
5.541264,1.852384,42,1,1,18
6.645391,2.551046,26,1,4,12
5.087596,1.398717,25,1,4,11
6.368759,2.813411,25,2,1,11.5
6.214608,2.525729,46,1,1,12
7.399163,3.150668,36,1,1,20
6.511859,2.956511,47,1,1,12
6.323807,2.768459,44,2,1,12
7.600903,4.045554,30,1,1,11
6.868535,2.620039,42,1,1,14
6.56743,2.87855,33,2,2,16
7.115395,3.244194,40,1,1,12
5.866302,2.177422,28,2,2,12
4.902421,1.213542,33,2,1,6
5.595569,1.788906,28,2,1,4
6.645391,2.733368,40,1,1,16
7.205007,3.516127,34,1,1,12
4.902421,1.436686,44,2,1,13
6.594098,2.905218,30,2,2,16
6.422247,2.615585,33,1,1,18
5.339139,2.006935,29,2,1,13
5.703783,2.014903,26,2,1,12
4.828314,1.65026,48,2,1,12
6.670084,2.981204,26,1,1,16
6.694181,3.005302,45,2,1,18
5.298317,1.966113,41,2,1,16
4.342806,1.010601,36,1,2,16
5.703783,2.014903,41,2,1,12
7.240098,3.551219,26,2,1,16
6.670084,2.981204,44,2,1,16
5.703783,2.014903,46,1,1,11
6.134565,2.579217,26,2,4,16
6.047554,3.051822,30,2,4,16
5.857933,2.169054,26,2,1,12
6.785153,3.096273,31,1,1,13
4.127134,0.4382549,41,1,4,12
5.585999,3.283414,47,1,1,13
6.868535,2.956511,46,2,1,18
6.645391,2.838728,26,2,1,15
7.274,3.361977,42,1,1,18
4.941642,1.609438,30,2,1,0
5.906147,2.217268,50,1,1,6
4.66126,1.403163,41,2,5,12
5.153736,1.464857,49,2,1,11
5.259097,1.570217,39,2,5,6
6.124996,2.436116,36,1,1,16
5.744605,2.055725,37,1,1,15
6.763174,3.297438,34,2,1,18
5.521461,1.514128,32,2,1,13
6.721403,3.032523,38,2,1,16
6.511859,2.82298,44,2,1,14
6.437752,2.748872,37,2,2,13
5.354407,1.743489,40,2,2,11.5
6.827713,2.915689,48,1,1,16
6.175387,2.486508,27,1,1,16
6.482872,2.793993,28,1,1,15
5.521461,1.832582,26,1,2,13
3.872802,1.164752,37,1,2,11.5
5.082439,1.39356,48,1,1,12
4.565949,0.87707,37,1,2,6
5.307887,1.619007,49,2,2,12
6.428182,2.872834,44,1,2,16
6.717711,3.080126,37,2,1,16
4.094345,1.098612,45,1,4,9
5.664562,3.58512,26,1,1,16
5.846883,2.158004,49,2,1,12
4.990137,1.588939,48,2,2,11
5.595569,1.906689,45,2,4,16
6.001034,2.312155,36,2,1,11.5
6.288716,2.599837,45,1,1,12
6.092006,2.403126,47,2,1,13
4.902421,1.501224,26,2,2,13
6.868535,3.179655,28,1,1,12
6.817241,2.905218,36,1,1,16
5.90095,2.212071,38,1,1,8
6.134565,2.496979,26,2,2,15
6.763174,2.755841,27,1,1,16
6.753604,3.198256,36,1,1,18
5.441418,1.752539,31,1,2,12
5.664562,1.975682,28,1,2,12
6.175387,2.620039,49,2,1,13
5.217403,1.528524,50,2,1,6
6.390499,2.701619,40,1,2,15
5.937029,2.248149,32,1,2,12
6.092006,2.403126,27,2,2,12
7.531222,3.72456,34,1,4,18
6.827713,2.915689,43,1,1,18
6.645391,2.956511,30,1,1,13
4.915325,1.696449,30,2,1,13
7.246971,3.558092,27,2,1,18
3.64213,1.157224,36,2,1,11
5.298317,1.609438,30,1,1,6
5.298317,1.386294,30,1,1,6
5.298317,1.386294,28,1,1,6
6.422247,2.784661,28,1,1,16
6.288716,2.599837,40,1,1,13
6.50229,2.813411,43,1,1,12
6.54003,2.851151,49,1,2,12
7.115395,3.426515,43,1,1,13
